357,Pāpāwai,,Hikurangi,Tribal,175.485725,-41.096835,"18 Pah Road, Pāpāwai","Ngāti Kahungunu, Rangitāne","Ngāti Kahukuranui o Kahungunu Kauiti, Ngāti Meroiti, Ngāti Moe, Ngāti Tauiao, Ngāti Tūkoko",kahungunu.iwi.nz,"TKM, WWW",Ikaroa-Rāwhiti,5259,"Papawai | Hikurangi | Ngati Kahungunu, Rangitane | Ngati Kahukuranui o Kahungunu Kauiti, Ngati Meroiti, Ngati Moe, Ngati Tauiao, Ngati Tukoko | 18 Pah Road, Papawai | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pāpāwai - GIS_MID=357"">Send feedback on Pāpāwai</a>","<a href=""https://www.google.com/maps/place/-41.0968350000000,175.4857250000000/data=!3m1!1e3"">View location on Google Maps</a>"
358,Pāpueru,,Te Whatu o Te Kanohi,Tribal,176.885181,-38.63828,"4822 SH 38, Pāpueru",Tūhoe,Ngāti Tāwhaki,,"EBOP, R/O, TKM",Waikato-Waiariki,6164,"Papueru | Te Whatu o Te Kanohi | Tuhoe | Ngati Tawhaki | 4822 SH 38, Papueru | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pāpueru - GIS_MID=358"">Send feedback on Pāpueru</a>","<a href=""https://www.google.com/maps/place/-38.6382800000000,176.8851810000000/data=!3m1!1e3"">View location on Google Maps</a>"
1030,Para te Hoata (Tunohopu),,Tunohopu,Tribal,176.246396,-38.127996,"5 Tunohopu Street, Ōhinemutu",Te Ure o Uenukukōpako / Ngāti Whakaue,"Ngāti Tunohopu, Ngāti Whakaue",,"Pat Park, TKM",Waikato-Waiariki,6127,"Para te Hoata (Tunohopu) | Tunohopu | Te Ure o Uenukukopako / Ngati Whakaue | Ngati Tunohopu, Ngati Whakaue | 5 Tunohopu Street, Ohinemutu | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Para te Hoata (Tunohopu) - GIS_MID=1030"">Send feedback on Para te Hoata (Tunohopu)</a>","<a href=""https://www.google.com/maps/place/-38.1279960000000,176.2463960000000/data=!3m1!1e3"">View location on Google Maps</a>"
359,Parahaki,,Parahaki,Tribal,173.855789,-35.640942,"4103 Maungakahia Rd., Nukutawhiti",Ngāpuhi,"Ngāti Horahia, Ngāti Te Rino, Ngāti Toki, Ngāti Whakahotu, Te Kumutu","Whangarei DC, whakapapa.maori.org.nz","F/S, MFish, TKM, WWW",Te Taitokerau,5494,"Parahaki | Parahaki | Ngapuhi | Ngati Horahia, Ngati Te Rino, Ngati Toki, Ngati Whakahotu, Te Kumutu | 4103 Maungakahia Rd., Nukutawhiti | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parahaki - GIS_MID=359"">Send feedback on Parahaki</a>","<a href=""https://www.google.com/maps/place/-35.6409420000000,173.8557890000000/data=!3m1!1e3"">View location on Google Maps</a>"
569,Parakao,Te Aroha Marae,Te Aroha,Tribal,173.938244,-35.706924,"2909 Mangakāhia Rd., Pakōtai",Ngāpuhi,"Ngāti Hine, Ngāti Horahia, Ngāti Moe, Ngāti Te Rino, Ngāti Toki, Te Parawhau",whakapapa.maori.org.nz,"F/S, TKM, WWW",Te Taitokerau,5490,"Parakao | Te Aroha Marae | Te Aroha | Ngapuhi | Ngati Hine, Ngati Horahia, Ngati Moe, Ngati Te Rino, Ngati Toki, Te Parawhau | 2909 Mangakahia Rd., Pakotai | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parakao - GIS_MID=569"">Send feedback on Parakao</a>","<a href=""https://www.google.com/maps/place/-35.7069240000000,173.9382440000000/data=!3m1!1e3"">View location on Google Maps</a>"
1050,Paranui,Ngati Te Au,Turanga,Tribal,175.309066,-40.411023,"SH1, Himatangi, Foxton",Ngāti Raukawa ki te Tonga,"Ngāti Te Au, Ngāti Tūranga",Next to 628 SH1,"Pat Park, TKM",Te Tai Hauāuru,5007,"Paranui | Ngati Te Au | Turanga | Ngati Raukawa ki te Tonga | Ngati Te Au, Ngati Turanga | SH1, Himatangi, Foxton | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Paranui - GIS_MID=1050"">Send feedback on Paranui</a>","<a href=""https://www.google.com/maps/place/-40.4110230000000,175.3090660000000/data=!3m1!1e3"">View location on Google Maps</a>"
361,Parapara,,Te Manawa o Ngāti Tara,Tribal,173.426838,-35.022123,"111 Parapara-Toatoa Rd., Parapara",Ngāti Kahu,Ngāti Tara ki Parapara,whakapapa.maori.org.nz,"F/S, TKM, WWW",Te Taitokerau,4594,"Parapara | Te Manawa o Ngati Tara | Ngati Kahu | Ngati Tara ki Parapara | 111 Parapara-Toatoa Rd., Parapara | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parapara - GIS_MID=361"">Send feedback on Parapara</a>","<a href=""https://www.google.com/maps/place/-35.0221230000000,173.4268380000000/data=!3m1!1e3"">View location on Google Maps</a>"
362,Parawai,,Whatumairangi,Tribal,176.21474,-38.080543,"19 Taui St., Ngongotahā",Te Ure o Uenukukōpako / Ngāti Whakaue,"Ngāti Te Ngākau, Ngāti Tura, Ngāti Tuteaiti, Te Whatumairangi",,"EBOP, F/S, TKM",Waikato-Waiariki,5713,"Parawai | Whatumairangi | Te Ure o Uenukukopako / Ngati Whakaue | Ngati Te Ngakau, Ngati Tura, Ngati Tuteaiti, Te Whatumairangi | 19 Taui St., Ngongotaha | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parawai - GIS_MID=362"">Send feedback on Parawai</a>","<a href=""https://www.google.com/maps/place/-38.0805430000000,176.2147400000000/data=!3m1!1e3"">View location on Google Maps</a>"
363,Paraweka,,Pire Kiore,Tribal,175.045203,-39.478612,"2527 Pipiriki - Raetihi Road, Pipiriki","Whanganui Iwi / Te Atihaunui a Pāpārangi, Whanganui Land Settlement (Lower Whanganui)",Ngāti Kurawhatia,,TKM,Te Tai Hauāuru,5841,"Paraweka | Pire Kiore | Whanganui Iwi / Te Atihaunui a Paparangi, Whanganui Land Settlement (Lower Whanganui) | Ngati Kurawhatia | 2527 Pipiriki - Raetihi Road, Pipiriki | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Paraweka - GIS_MID=363"">Send feedback on Paraweka</a>","<a href=""https://www.google.com/maps/place/-39.4786120000000,175.0452030000000/data=!3m1!1e3"">View location on Google Maps</a>"
1022,Pārāwera,Te Taumata,Tāne-i-rangi-kapua,Tribal,175.429362,-38.074894,"11 Owairaka Valley Rd., Parawera","Raukawa, Waikato","Ngāti Ruru, Ngāti Werokoko, Waenganui, Werokoko",,"Pat Park, TKM",Waikato-Waiariki,5121,"Parawera | Te Taumata | Tane-i-rangi-kapua | Raukawa, Waikato | Ngati Ruru, Ngati Werokoko, Waenganui, Werokoko | 11 Owairaka Valley Rd., Parawera | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pārāwera - GIS_MID=1022"">Send feedback on Pārāwera</a>","<a href=""https://www.google.com/maps/place/-38.0748940000000,175.4293620000000/data=!3m1!1e3"">View location on Google Maps</a>"
365,Parawhenua,,Parawhenua,Tribal,173.854181,-35.337863,"20 Te Ahuahu Road, Te Ahuahu",Ngāpuhi,"Ngāti Hineira, Ngāti Korohue, Te Uri Taniwha, Te Whanauwhero",,"F/S, TKM",Te Taitokerau,5450,"Parawhenua | Parawhenua | Ngapuhi | Ngati Hineira, Ngati Korohue, Te Uri Taniwha, Te Whanauwhero | 20 Te Ahuahu Road, Te Ahuahu | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parawhenua - GIS_MID=365"">Send feedback on Parawhenua</a>","<a href=""https://www.google.com/maps/place/-35.3378630000000,173.8541810000000/data=!3m1!1e3"">View location on Google Maps</a>"
366,Paremata,,Paremata,Tribal,173.613547,-35.330749,"Paremata Road, Hōreke",Ngāpuhi,"Ngāti Hao, Ngāti Toro",,TKM,Te Taitokerau,5551,"Paremata | Paremata | Ngapuhi | Ngati Hao, Ngati Toro | Paremata Road, Horeke | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Paremata - GIS_MID=366"">Send feedback on Paremata</a>","<a href=""https://www.google.com/maps/place/-35.3307490000000,173.6135470000000/data=!3m1!1e3"">View location on Google Maps</a>"
367,Parengaroa Marae,,,,173.954422939,-35.2298313563,Kerikeri,,,,TKM,Te Taitokerau,0,Parengaroa Marae | Kerikeri | Te Taitokerau,"<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parengaroa Marae - GIS_MID=367"">Send feedback on Parengaroa Marae</a>","<a href=""https://www.google.com/maps/place/-35.2298313563487,173.9544229387316/data=!3m1!1e3"">View location on Google Maps</a>"
368,Parerarua,,Parerarua,Tribal,173.986429,-41.468816,"188 Wairau Bar Rd., Spring Creek, Blenheim",Ngāti Rārua,,,TKM,Te Tai Hauāuru,5070,"Parerarua | Parerarua | Ngati Rarua | 188 Wairau Bar Rd., Spring Creek, Blenheim | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parerarua - GIS_MID=368"">Send feedback on Parerarua</a>","<a href=""https://www.google.com/maps/place/-41.4688160000000,173.9864290000000/data=!3m1!1e3"">View location on Google Maps</a>"
369,Parewahawaha (Ōhinepuhiawe),Ohinepuhiawe Marae,Parewahawaha,Tribal,175.388536,-40.175927,"2 Domain Rd., Bulls",Ngāti Raukawa ki te Tonga,Ngāti Parewahawaha,whakapapa.maori.org.nz,"F/S, TKM, WWW",Te Tai Hauāuru,5004,"Parewahawaha (Ohinepuhiawe) | Ohinepuhiawe Marae | Parewahawaha | Ngati Raukawa ki te Tonga | Ngati Parewahawaha | 2 Domain Rd., Bulls | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parewahawaha (Ōhinepuhiawe) - GIS_MID=369"">Send feedback on Parewahawaha (Ōhinepuhiawe)</a>","<a href=""https://www.google.com/maps/place/-40.1759270000000,175.3885360000000/data=!3m1!1e3"">View location on Google Maps</a>"
892,Parewanui Marae,,,,175.315672964,-40.2336434916,"Parewanui Rd., Bulls",Rangitikei,Ngati Kauae and Ngati Tauira,,Pat Park,Te Tai Hauāuru,0,"Parewanui Marae | Rangitikei | Ngati Kauae and Ngati Tauira | Parewanui Rd., Bulls | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parewanui Marae - GIS_MID=892"">Send feedback on Parewanui Marae</a>","<a href=""https://www.google.com/maps/place/-40.2336434915686,175.3156729644199/data=!3m1!1e3"">View location on Google Maps</a>"
370,Parihaka,,Parihaka,Tribal,173.774576,-35.455038,"101 Te Iringa Rd., Te Iringa, Kaikohe",Ngāpuhi,"Ngāti Hinemutu, Ngāti Tautahi",whakapapa.maori.org.nz,"TKM, WWW",Te Taitokerau,5536,"Parihaka | Parihaka | Ngapuhi | Ngati Hinemutu, Ngati Tautahi | 101 Te Iringa Rd., Te Iringa, Kaikohe | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parihaka - GIS_MID=370"">Send feedback on Parihaka</a>","<a href=""https://www.google.com/maps/place/-35.4550380000000,173.7745760000000/data=!3m1!1e3"">View location on Google Maps</a>"
953,Parihaka Pa (Takitūtū),Te Paepae O Te Raukura; Takitūtū,,Tribal,173.840681,-39.288826,"Mid Parihaka Rd., Pungarehu, Taranaki",Taranaki,"Ngāti Haupoto, Ngāti Moeahu",,"Pat Park, TKM",Te Tai Hauāuru,6188,"Parihaka Pa (Takitutu) | Te Paepae O Te Raukura; Takitutu | Taranaki | Ngati Haupoto, Ngati Moeahu | Mid Parihaka Rd., Pungarehu, Taranaki | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parihaka Pa (Takitūtū) - GIS_MID=953"">Send feedback on Parihaka Pa (Takitūtū)</a>","<a href=""https://www.google.com/maps/place/-39.2888260000000,173.8406810000000/data=!3m1!1e3"">View location on Google Maps</a>"
371,Parihaka Pa (Te Niho o Te Atiawa),Te Niho o Te Atiawa; Parāhuka,,Tribal,173.83957,-39.288421,"Mid Parihaka Rd., Pungarehu, Taranaki",Taranaki,"Ngāti Haupoto, Ngāti Moeahu",Taranaki RC,"MFish, TKM",Te Tai Hauāuru,6188,"Parihaka Pa (Te Niho o Te Atiawa) | Te Niho o Te Atiawa; Parahuka | Taranaki | Ngati Haupoto, Ngati Moeahu | Mid Parihaka Rd., Pungarehu, Taranaki | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parihaka Pa (Te Niho o Te Atiawa) - GIS_MID=371"">Send feedback on Parihaka Pa (Te Niho o Te Atiawa)</a>","<a href=""https://www.google.com/maps/place/-39.2884210000000,173.8395700000000/data=!3m1!1e3"">View location on Google Maps</a>"
954,Parihaka Pa (Toroānui),Toroānui,,Tribal,173.838897,-39.288952,"Mid Parihaka Rd., Pungarehu, Taranaki",Taranaki,"Ngāti Haupoto, Ngāti Moeahu",,"Pat Park, TKM",Te Tai Hauāuru,6188,"Parihaka Pa (Toroanui) | Toroanui | Taranaki | Ngati Haupoto, Ngati Moeahu | Mid Parihaka Rd., Pungarehu, Taranaki | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parihaka Pa (Toroānui) - GIS_MID=954"">Send feedback on Parihaka Pa (Toroānui)</a>","<a href=""https://www.google.com/maps/place/-39.2889520000000,173.8388970000000/data=!3m1!1e3"">View location on Google Maps</a>"
372,Parihimanihi,,Te Poho o Māhaki,Tribal,177.94228,-38.577925,"43 Waihirere Domain Rd., Waihirere, Gisborne",Te Aitanga ā Māhaki,"Ngāi Tūketenui, Ngāti Wahia",whakapapa.maori.org.nz,"TKM, WWW",Ikaroa-Rāwhiti,4889,"Parihimanihi | Te Poho o Mahaki | Te Aitanga a Mahaki | Ngai Tuketenui, Ngati Wahia | 43 Waihirere Domain Rd., Waihirere, Gisborne | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parihimanihi - GIS_MID=372"">Send feedback on Parihimanihi</a>","<a href=""https://www.google.com/maps/place/-38.5779250000000,177.9422800000000/data=!3m1!1e3"">View location on Google Maps</a>"
373,Parikino,,Te Aroha / Ko Wharewhiti,Tribal,175.14617,-39.791478,"909 Whanganui River Road, Parikino","Whanganui Iwi / Te Atihaunui a Pāpārangi, Whanganui Land Settlement (Lower Whanganui)","Ngāti Hinearo, Ngāti Tumango",Wanganui DC,"F/S, MFish, TKM",Te Tai Hauāuru,5832,"Parikino | Te Aroha / Ko Wharewhiti | Whanganui Iwi / Te Atihaunui a Paparangi, Whanganui Land Settlement (Lower Whanganui) | Ngati Hinearo, Ngati Tumango | 909 Whanganui River Road, Parikino | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parikino - GIS_MID=373"">Send feedback on Parikino</a>","<a href=""https://www.google.com/maps/place/-39.7914780000000,175.1461700000000/data=!3m1!1e3"">View location on Google Maps</a>"
374,Parinui,,Kare o Ngā Putiputi o Io,Tribal,174.996505137,-39.3182169776,"Parinui, Whanganui River",Whanganui Iwi / Te Atihaunui a Pāpārangi,Ngāti Rūrū,,TKM,Te Tai Hauāuru,6203,"Parinui | Kare o Nga Putiputi o Io | Whanganui Iwi / Te Atihaunui a Paparangi | Ngati Ruru | Parinui, Whanganui River | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parinui - GIS_MID=374"">Send feedback on Parinui</a>","<a href=""https://www.google.com/maps/place/-39.3182169775604,174.9965051370794/data=!3m1!1e3"">View location on Google Maps</a>"
1065,Paripari,,,Tribal,173.758657089,-35.5329955181,Mataraua,Ngāpuhi,Ngāi Tāwake ki te Waoku,,TKM,Te Taitokerau,5522,Paripari | Ngapuhi | Ngai Tawake ki te Waoku | Mataraua | Te Taitokerau,"<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Paripari - GIS_MID=1065"">Send feedback on Paripari</a>","<a href=""https://www.google.com/maps/place/-35.5329955181272,173.7586570886406/data=!3m1!1e3"">View location on Google Maps</a>"
724,Parirau,,Te Whare Mārama,Tribal,174.124692,-36.122,"87 Tana Rd., Matakohe, Kaipara","Ngāti Whātua, Te Uri o Hau","Ngāi Tāhuhu, Ngāti Kaiwhare, Ngāti Kauae, Ngāti Kura, Ngāti Mauku, Ngāti Rangi, Ngāti Tāhinga, Te Uri o Hau",,TKM,Te Taitokerau,6042,"Parirau | Te Whare Marama | Ngati Whatua, Te Uri o Hau | Ngai Tahuhu, Ngati Kaiwhare, Ngati Kauae, Ngati Kura, Ngati Mauku, Ngati Rangi, Ngati Tahinga, Te Uri o Hau | 87 Tana Rd., Matakohe, Kaipara | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Parirau - GIS_MID=724"">Send feedback on Parirau</a>","<a href=""https://www.google.com/maps/place/-36.1220000000000,174.1246920000000/data=!3m1!1e3"">View location on Google Maps</a>"
375,Pariroa,,Taiporohēnui,Tribal,174.466875,-39.724284,"98 Pariroa Rd., Karamea, Patea",Ngāti Ruanui,"Ngāti Hine, Ngāti Kōtuku, Ngāti Ringi, Ngāti Tūpito, Tuatahi",whakapapa.maori.org.nz,"F/S, TKM, WWW",Te Tai Hauāuru,4960,"Pariroa | Taiporohenui | Ngati Ruanui | Ngati Hine, Ngati Kotuku, Ngati Ringi, Ngati Tupito, Tuatahi | 98 Pariroa Rd., Karamea, Patea | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pariroa - GIS_MID=375"">Send feedback on Pariroa</a>","<a href=""https://www.google.com/maps/place/-39.7242840000000,174.4668750000000/data=!3m1!1e3"">View location on Google Maps</a>"
377,Pātaua,,No wharenui,Tribal,174.525167072,-35.7200021447,Pātaua,Ngātiwai,Ngāti Kororā,,TKM,Te Taitokerau,5428,Pataua | No wharenui | Ngatiwai | Ngati Korora | Pataua | Te Taitokerau,"<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pātaua - GIS_MID=377"">Send feedback on Pātaua</a>","<a href=""https://www.google.com/maps/place/-35.7200021447461,174.5251670719036/data=!3m1!1e3"">View location on Google Maps</a>"
378,Pateoro (Te Karae),Te Karae Marae,Pōwhiri,Tribal,173.503449233,-35.2933990512,"414 Kohukohu Rd., Kohukohu",Te Rarawa,Te Ihutai,terarawa.co.nz,"F/S, TKM, WWW",Te Taitokerau,4776,"Pateoro (Te Karae) | Te Karae Marae | Powhiri | Te Rarawa | Te Ihutai | 414 Kohukohu Rd., Kohukohu | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pateoro (Te Karae) - GIS_MID=378"">Send feedback on Pateoro (Te Karae)</a>","<a href=""https://www.google.com/maps/place/-35.2933990511985,173.5034492328194/data=!3m1!1e3"">View location on Google Maps</a>"
379,Pehiaweri,,Te Reo o te Iwi,Tribal,174.341631,-35.677095,"99 Ngunguru Rd., Glenberverie",Ngāpuhi,"Ngāti Hao, Ngāti Hau, Te Parawhau, Te Uriroroi",Whangarei DC,"F/S, MFish, TKM",Te Taitokerau,5589,"Pehiaweri | Te Reo o te Iwi | Ngapuhi | Ngati Hao, Ngati Hau, Te Parawhau, Te Uriroroi | 99 Ngunguru Rd., Glenberverie | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pehiaweri - GIS_MID=379"">Send feedback on Pehiaweri</a>","<a href=""https://www.google.com/maps/place/-35.6770950000000,174.3416310000000/data=!3m1!1e3"">View location on Google Maps</a>"
464,Penu,,Rongo i te Kai,Tribal,178.248676,-37.9494,"6434 SH35, Makarika",Ngāti Porou,Te Aitanga a Mate,Gisborne DC,"F/S, MFish, TKM",Ikaroa-Rāwhiti,5750,"Penu | Rongo i te Kai | Ngati Porou | Te Aitanga a Mate | 6434 SH35, Makarika | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Penu - GIS_MID=464"">Send feedback on Penu</a>","<a href=""https://www.google.com/maps/place/-37.9494000000000,178.2486760000000/data=!3m1!1e3"">View location on Google Maps</a>"
380,Petane,Te Amiki Marae,Te Amiki,Tribal,176.87937575,-39.3880046679,"59 Tait Rd., Bay View","Ahuriri Hapū, Ngāti Kahungunu","Ngāti Matepu, Ngāti Whakaari",whakapapa.maori.org.nz,"TKM, WWW",Ikaroa-Rāwhiti,5181,"Petane | Te Amiki Marae | Te Amiki | Ahuriri Hapu, Ngati Kahungunu | Ngati Matepu, Ngati Whakaari | 59 Tait Rd., Bay View | Ikaroa-Rawhiti","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Petane - GIS_MID=380"">Send feedback on Petane</a>","<a href=""https://www.google.com/maps/place/-39.3880046679358,176.8793757503106/data=!3m1!1e3"">View location on Google Maps</a>"
381,Petania,Ngapuke,Hinemihi,Tribal,175.378273,-38.839824,"Waitangi Rd., Taringamotu",Ngāti Tūwharetoa,Ngāti Hinemihi,,TKM,Te Tai Hauāuru,5290,"Petania | Ngapuke | Hinemihi | Ngati Tuwharetoa | Ngati Hinemihi | Waitangi Rd., Taringamotu | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Petania - GIS_MID=381"">Send feedback on Petania</a>","<a href=""https://www.google.com/maps/place/-38.8398240000000,175.3782730000000/data=!3m1!1e3"">View location on Google Maps</a>"
382,Peterehema,Upper Marae,Upokotauaki,Tribal,175.078094012,-39.551329223,"Jerusalem, Whanganui River","Whanganui Iwi / Te Atihaunui a Pāpārangi, Whanganui Land Settlement (Lower Whanganui)",Ngāti Hau,,TKM,Te Tai Hauāuru,6205,"Peterehema | Upper Marae | Upokotauaki | Whanganui Iwi / Te Atihaunui a Paparangi, Whanganui Land Settlement (Lower Whanganui) | Ngati Hau | Jerusalem, Whanganui River | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Peterehema - GIS_MID=382"">Send feedback on Peterehema</a>","<a href=""https://www.google.com/maps/place/-39.5513292229698,175.0780940120947/data=!3m1!1e3"">View location on Google Maps</a>"
383,Piki te Aroha (Rāhiri),,Whakapono,Tribal,173.653121352,-35.2880406955,"46 Harris Rd., Rahiri Settlement, Okaihau",Ngāpuhi,"Ngāi Tāwake ki te Moana, Ngāi Tāwake ki te Tuawhenua, Ngāti Hao, Ngāti Toro",whakapapa.maori.org.nz,"TKM, WWW",Te Taitokerau,5553,"Piki te Aroha (Rahiri) | Whakapono | Ngapuhi | Ngai Tawake ki te Moana, Ngai Tawake ki te Tuawhenua, Ngati Hao, Ngati Toro | 46 Harris Rd., Rahiri Settlement, Okaihau | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Piki te Aroha (Rāhiri) - GIS_MID=383"">Send feedback on Piki te Aroha (Rāhiri)</a>","<a href=""https://www.google.com/maps/place/-35.2880406954679,173.6531213523460/data=!3m1!1e3"">View location on Google Maps</a>"
384,Pikiparia,,Ngarunui,Tribal,173.539925428,-35.3461406205,"53 Smiths Deviation Rd., Kohukohu, Kohukohu",Te Rarawa,Te Ihutai,terarawa.co.nz,"F/S, TKM, WWW",Te Taitokerau,4777,"Pikiparia | Ngarunui | Te Rarawa | Te Ihutai | 53 Smiths Deviation Rd., Kohukohu, Kohukohu | Te Taitokerau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pikiparia - GIS_MID=384"">Send feedback on Pikiparia</a>","<a href=""https://www.google.com/maps/place/-35.3461406204735,173.5399254277731/data=!3m1!1e3"">View location on Google Maps</a>"
385,Pikirangi,,Ohomairangi,Tribal,176.323422,-38.103096,"932 Te Ngae Rd., (SH30) Rotokawa, Rotorua",Te Ure o Uenukukōpako / Ngāti Whakaue,Ngāti Hauora,,"EBOP, TKM",Waikato-Waiariki,5716,"Pikirangi | Ohomairangi | Te Ure o Uenukukopako / Ngati Whakaue | Ngati Hauora | 932 Te Ngae Rd., (SH30) Rotokawa, Rotorua | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pikirangi - GIS_MID=385"">Send feedback on Pikirangi</a>","<a href=""https://www.google.com/maps/place/-38.1030960000000,176.3234220000000/data=!3m1!1e3"">View location on Google Maps</a>"
387,Pikitū,,Huri,Tribal,175.706452,-38.161621,"1397 Wiltsdown Rd., Waotu",Raukawa,Ngāti Huri,whakapapa.maori.org.nz,"TKM, WWW",Waikato-Waiariki,6083,"Pikitu | Huri | Raukawa | Ngati Huri | 1397 Wiltsdown Rd., Waotu | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pikitū - GIS_MID=387"">Send feedback on Pikitū</a>","<a href=""https://www.google.com/maps/place/-38.1616210000000,175.7064520000000/data=!3m1!1e3"">View location on Google Maps</a>"
388,Pipitea,,Te Upoko o te Ika a Māui,Tribal,174.781018,-41.276287,"55-59 Thorndon Quay, Wellington","Taranaki Whānui ki te Upoko o te Ika, Te Atiawa (Wellington)",,,"F/S, TKM",Te Tai Hauāuru,6240,"Pipitea | Te Upoko o te Ika a Maui | Taranaki Whanui ki te Upoko o te Ika, Te Atiawa (Wellington) | 55-59 Thorndon Quay, Wellington | Te Tai Hauauru","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Pipitea - GIS_MID=388"">Send feedback on Pipitea</a>","<a href=""https://www.google.com/maps/place/-41.2762870000000,174.7810180000000/data=!3m1!1e3"">View location on Google Maps</a>"
389,Piripari,,Tamakaimoana,Tribal,177.106065,-38.191191,"295 Matahi Valley Road, Waimana, Whakatane",Tūhoe,"Ngāi Tātua, Tamakaimoana",,"EBOP, R/O, TKM",Waikato-Waiariki,6145,"Piripari | Tamakaimoana | Tuhoe | Ngai Tatua, Tamakaimoana | 295 Matahi Valley Road, Waimana, Whakatane | Waikato-Waiariki","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Piripari - GIS_MID=389"">Send feedback on Piripari</a>","<a href=""https://www.google.com/maps/place/-38.1911910000000,177.1060650000000/data=!3m1!1e3"">View location on Google Maps</a>"
390,Piritahi,Kia Piritahi,Piritahi,Urban,175.007553,-36.79033,"53 Tahatai Rd., Oneroa, Surfdale, Waiheke Island",,,whakapapa.maori.org.nz,"F/S, TKM, WWW",Tāmaki Makaurau,6271,"Piritahi | Kia Piritahi | Piritahi | 53 Tahatai Rd., Oneroa, Surfdale, Waiheke Island | Tamaki Makaurau","<a href=""mailto:tpkmaps@tpk.govt.nz?subject=Feedback on Piritahi - GIS_MID=390"">Send feedback on Piritahi</a>","<a href=""https://www.google.com/maps/place/-36.7903300000000,175.0075530000000/data=!3m1!1e3"">View location on Google Maps</a>"
